Q99496	P51668
P41238	O60506
O60506	Q9NQ94
Q9UHC1	P40692
P54277	P40692
P49023	Q14289
Q12933	Q03135
P29353	P29317
P29317	P62993
P04150	P51398
P51398	P07900
P46013	Q9NS87
O95073	Q06609
P46100	Q06609
O14490	Q96FJ2
O14490	P63167
Q96FJ2	Q9Y4I1
P63167	Q9Y4I1
Q96FJ2	P78352
P63167	P78352
O14490	Q9UPX8
O14490	P78352
Q9UPX8	P78352
P60953	Q9NRR8
P60953	Q9NRR3
O43424	P29074
Q04759	P06241
P84085	P53365
P05556	P63244
Q15796	P98082
P84022	P98082
Q15466	P41235
Q15466	P19793
P45983	O95163
O43823	P13861
Q15599	O00141
O00141	O15530
Q01094	P08047
Q96RT1	P22459
Q96RT1	Q14957
Q96RT1	P04626
P04626	Q9NRD5
Q13651	P22301
Q92945	P09651
Q92945	P31943
Q15788	Q15562
P49918	P12004
P99999	Q07817
P27797	P14222
O60869	Q13133
O60869	P37231
O60869	P20226
P42680	P10721
P42680	Q99704
P07948	Q99704
Q99704	P46109
Q99704	P09769
Q99704	P27986
Q99704	P12931
Q99704	P00519
P10721	P46109
P10721	P19174
O14795	Q86UR5
P62993	Q14118
Q07866	O60282
Q9H0B6	P33176
Q9H0B6	O60282
Q07866	Q12840
P15172	P49918
P10912	O60674
P19525	O75569
Q06124	P42229
Q06124	P51692
P29350	P06239
P00749	P05154
Q14686	Q9H4Z2
Q9ULV8	P00533
Q9ULV8	P06241
Q9UIQ6	Q9H2K2
P32004	P15311
Q9Y618	P10276
Q9UJY4	Q14677
Q12834	O14965
P12830	P00533
Q9UKX7	Q14974
Q9UKX7	P52292
P62826	Q8TD19
P30304	P24941
P62993	P11137
P47224	P20336
P10589	P03372
P03372	P28482
P43694	P11831
P19174	P62993
P60484	Q05397
P63104	P08670
Q04206	O95571
P19438	P01374
Q06187	Q15139
P78347	P01106
Q14451	P10721
P49354	P36897
P21860	Q02297
P04626	O00459
P35670	O00244
Q04656	O00244
O43747	Q9UMZ2
O43747	Q15276
P27986	P19235
O60674	P15498
P17947	P35637
P04049	P10415
P04049	Q07817
P30086	P04049
Q02750	P04049
P84022	P05412
P84022	P01100
Q14103	Q15424
P55010	P20042
Q15139	P05412
Q9UJY5	Q00610
Q9UJY4	Q00610
P05556	O95819
P61978	Q92499
P41143	P49407
P37088	P46934
P51168	P46934
P51170	P46934
P62942	Q15413
Q9NS91	P49459
Q9NS91	P63146
P23458	P35568
O60674	P35568
O75439	Q16595
Q99990	P28347
Q15788	P40763
Q13563	P19429
Q13635	Q99835
P62993	Q04912
O00291	P42858
Q15256	P28482
Q15256	P27361
Q06187	Q07666
P01112	Q8WWW0
Q12933	Q9NYA1
P19878	P63000
P19878	P15153
P02511	P04792
P34998	P55089
P32927	P63244
P40855	P33897
P40855	P28288
P40855	Q9UBJ2
P62258	P30307
Q92466	Q16531
P09884	P06400
P42224	P10721
P35250	P35249
P35250	P40937
P12004	P35250
P12004	P35249
P12004	P40937
Q15466	P10276
Q9UBD5	O43929
Q12834	Q13042
Q9Y4K3	Q13501
Q13501	Q05513
Q9UGU0	P78317
Q15366	P26599
Q15366	P61978
Q15366	P14866
P26599	P61978
P61978	P14866
Q92796	P78352
Q9Y679	P08514
Q9NSV4	Q9NZQ3
P62993	Q9NZQ3
Q99608	P80303
P27986	Q07666
P35568	Q07666
Q07666	P20936
Q15573	P20226
Q53T94	P20226
Q15572	P20226
Q15573	Q53T94
Q53T94	Q15572
P23511	Q9UKY1
Q06455	P13861
P04637	P03372
P03372	Q00987
P04629	P19174
P14780	P01137
P08253	P01137
Q00613	P08107
Q9Y2U5	Q13163
Q9Y2U5	Q9NP31
P01344	P17936
P40424	P09629
P05455	P19338
P32780	P03372
O14745	P46937
P10243	P19338
P78527	Q13901
P03372	Q15596
Q05086	P06239
P00519	P22670
Q16584	Q9UQF2
Q16584	Q13387
Q12852	Q9UQF2
Q12852	Q13387
Q02779	Q9UQF2
Q02779	Q13387
O75962	P63000
O14733	Q9UQF2
O14733	Q13387
P45984	Q9UQF2
P45984	Q13387
Q9UQF2	Q13387
Q16539	P15336
P15336	P45983
O94973	P98082
Q9P0L0	P63027
O00257	P56545
P62993	P04629
P15151	P63172
Q99569	O15018
O75446	Q9UK53
Q9UK53	Q96ST3
Q9UK53	P51532
Q9UK53	Q92922
Q9UK53	Q92769
Q9UK53	Q16576
Q9UK53	Q09028
Q05397	P42224
P23458	P14784
P52333	P31785
P56545	Q13363
Q9UDY2	Q07157
P08581	Q96S59
P08700	P26951
P15336	P63279
P43626	P10321
P52198	Q5T124
P61587	Q5T124
P20336	Q9Y2J0
P49795	P63096
Q9Y261	Q9UBC0
P06239	P22681
P32121	Q00987
P42685	P06400
P25685	P11142
P78352	P04626
P31689	P11142
P13569	P11142
P13569	P31689
O00522	O14713
P18031	P62993
P18031	P35568
P11802	P30279
Q00534	P30279
Q00534	P30281
P46527	Q00534
P46527	P11802
P46527	P24385
Q05397	O43294
Q99638	P00519
P06213	Q06124
P35080	P50552
Q13526	P30291
Q13526	P53350
Q13526	P30260
Q13526	Q99640
Q13526	P30307
P54920	Q86Y82
O00161	Q86Y82
P15391	P60033
P15391	P20023
P01023	P09466
P30260	Q13257
P04637	P19525
Q13490	P55211
Q13489	P55211
Q53EL6	P46777
Q53EL6	P62277
Q14974	P84022
O43318	O15111
Q96G27	Q9H0M0
P19174	P20936
P12931	P06241
P78314	P15498
P04275	P02452
P55327	Q969L2
P08631	Q92556
P84022	P28749
Q16254	P28749
Q16254	P84022
Q16633	P14859
P43146	P42574
Q9NRY4	P20936
P21675	O00268
O00268	Q16514
O00268	Q7Z7C8
P48551	P42224
P48551	P52630
P17181	P52630
P06400	P15336
P14416	Q9H4G0
P35462	Q9H4G0
P14859	P51948
P53805	Q08209
O60674	P62993
Q14789	Q9H3P7
P08246	P08697
P31948	P07900
O15344	Q9UJV3
Q14134	P36406
P14373	P36406
Q14134	P14373
Q13049	P14373
P14598	P13498
P61244	O60271
P61244	Q05195
P45985	P45983
P26447	P04637
O75369	Q8WUP2
O43557	Q13114
O43557	Q13490
O43557	Q12933
P55058	P02647
P55058	P02652
P43405	P07948
P15498	P09619
P15498	P00533
P52735	P00533
Q9UKW4	P00533
P41743	Q13501
Q15276	P20338
P00488	P05160
P63104	Q16613
P25791	P55196
Q969Q1	P61956
Q13191	P27986
P46108	O14654
O43933	Q13608
P05412	Q9NR30
Q9HD47	P62826
P18754	P62826
P33992	P42224
P25054	Q8IUQ4
Q99615	Q99638
Q9NS28	P08754
P11532	Q14118
Q07817	Q14457
Q15464	O43561
O14775	P49802
P00747	P17936
P04003	P02743
Q08379	O60763
O60566	O43684
O60566	Q13257
P12956	P09017
P12956	P09086
P14859	P12956
P14859	P13010
P17542	P15884
P16671	P06241
O43283	P30048
Q92783	O95630
P40818	Q92783
P46109	P42229
P08069	Q92569
Q9NRD5	P48058
Q9NRD5	P42262
Q9NRD5	P42263
Q9Y3R0	P48058
Q9Y3R0	P42263
Q9Y3R0	P42262
Q14832	Q9Y3R0
Q14832	Q9NRD5
O15056	P57105
Q99471	P01106
Q9NNW7	O75376
P17980	P62195
Q04206	P35869
Q13322	P35568
Q14764	P03372
P45983	P46108
P63000	Q13576
P60953	Q13576
P20936	P16333
P29323	P20936
P06493	Q16667
P60763	Q99828
P17342	P01160
P17342	P16860
P17342	P23582
P20594	P23582
P20594	P16860
P20594	P01160
P29353	Q99062
P62993	Q99062
O75791	Q92918
Q07955	Q01130
Q05519	P26368
Q01130	Q01081
P00533	P42224
P12931	P00533
P12931	P42224
O60674	P00533
P11309	P07900
Q14209	Q8N488
O00716	Q8N488
Q12846	P63027
Q12846	Q9BV40
P09038	P39019
P04637	P09429
P37173	P63010
Q13322	P04049
P67809	P35637
P48730	P17302
P17936	P02751
P23025	P07992
O95613	Q15154
P21675	P35269
P09871	P00736
P29353	Q05655
P48995	Q14573
P48995	Q03135
Q06187	P42768
Q08881	P42768
O43597	P22681
Q15750	P98170
Q7L804	Q9ULV0
P04271	P31949
P04271	P06703
P27797	P05067
Q92730	Q14451
O95997	P31689
O95997	P46783
Q99933	P10276
P19878	P30041
P32121	P27361
P43487	O14980
P61201	P51843
Q07812	P27348
Q13526	P05412
Q99959	P15924
Q99959	P14923
Q99959	Q02413
Q14511	P07948
P07948	P56945
Q14289	P56945
P63104	P53667
Q16082	Q09013
P28069	P23769
P42858	P62993
P20936	P42858
P26045	P31946
Q12959	O14490
P78352	Q9P1A6
P23458	P40189
P23458	O75886
Q9UDT6	Q7Z460
P11473	P42224
O00268	Q15542
O00268	Q12962
O75486	Q92830
O75486	Q12962
P17081	Q9BYG5
P84095	Q86UP2
P08754	O43665
Q99836	O43187
Q9Y4K3	P51617
Q9Y4K3	O43187
P19174	O43561
P23771	P25800
P19878	P13498
P16885	P07948
Q09472	P53999
P42226	Q09472
Q8WXE1	Q13535
Q8WXE1	P27694
P17542	P15923
P17542	Q99081
P17542	P15976
P17542	P81877
P17542	Q9BWW4
P17542	O75081
P17542	Q13547
P17542	Q92769
P17542	Q86U70
P15923	O75081
Q96FJ2	Q96LC9
Q96FJ2	O43521
P63167	O43521
Q13153	P63167
P22626	P14866
P00533	Q13882
O60437	Q92817
P52294	O95071
Q99828	O95071
Q06413	P35713
Q01826	P52435
O60318	P25205
Q15942	O95835
Q99750	P15173
Q99750	P13349
Q99750	P15172
Q59EK9	P10114
P17301	P03956
Q16637	Q96AE4
P49770	Q13144
Q9NR50	Q13144
Q9UI10	Q13144
P54274	Q13315
P28702	P55055
P35269	Q9Y5B0
P23193	P32780
P19525	Q12906
Q12906	P35637
Q06124	P23458
Q06124	O60674
P13051	P15927
Q9P2W3	O14775
P26367	Q9Y2V3
P61158	P61160
P61158	O15143
P61158	O15144
P61158	O15145
P61158	P59998
Q8WUM4	O75340
Q13352	P19838
P50579	P19525
Q9UIV1	Q14106
P67775	Q16589
P01106	P05549
Q92629	Q14315
Q13326	Q14315
P04637	P27695
P08581	P62993
O00470	P40424
P31269	P40425
P10415	Q99638
Q13241	P26715
Q13241	P26717
Q92878	Q6NUQ1
P19174	P61586
Q16637	P62316
Q16637	P62314
Q16637	Q16637
P19438	O95429
P19438	Q15628
Q9H765	Q15370
Q9H765	Q15369
Q14643	O43865
P00918	P19634
P51572	P10415
P51572	Q14790
P51572	Q07817
O60880	P06241
P11142	P07900
P11142	P62136
P07814	P07900
O43353	Q12933
Q13489	O43353
P00533	Q14289
P12931	Q14289
Q13555	P55042
Q13105	P01106
P78504	Q04721
O00548	Q04721
P30304	Q99683
P62993	Q13094
Q9NR81	P61586
Q9NR81	P62745
P19838	O15111
Q92731	P03372
Q9GZQ4	P48645
O60331	Q9Y4G6
Q13285	Q96PN7
P04083	P31949
Q14126	P14923
Q07157	P17302
P27986	P15311
P03372	P48552
Q13561	Q8TD16
Q8TD16	Q14204
P56279	P31749
P56279	P31751
P56278	P31749
P14923	P04626
Q12802	P61586
P60953	Q9Y6R4
Q15796	P35222
P84022	P35222
Q13239	P15498
Q99608	P04637
Q96JC9	P55199
Q96JC9	O00472
P46527	O14980
O43586	P42768
P46109	P43405
P46109	P42768
Q9HB96	O15287
Q08211	Q9ULX6
O95997	P53801
O14776	P42858
P54920	O15400
Q93008	P35222
P55196	Q93008
Q14315	Q9NP98
P22681	P07333
P60484	Q14764
P07306	Q96G23
P07307	Q96G23
P27449	Q96G23
O15245	Q96G23
P37231	Q15466
Q14573	Q9UBN4
O14745	P07550
Q9Y6Q6	Q9Y4K3
P16333	Q16513
P61586	Q16513
P06730	Q04637
Q02078	Q15796
Q15464	Q13094
Q15464	P43403
Q15464	P15498
P11912	P02760
P31150	P60953
P00519	P62993
Q12974	P53611
P26010	O75530
P05107	Q15438
Q99759	P62258
P62258	Q9Y2U5
P15918	P52294
Q13952	P01106
P16070	P36897
P56945	P27986
P17676	P04150
P17676	P03372
Q07912	P60953
P35869	P48552
P30518	Q9BXJ1
Q00535	Q15078
O75791	P07333
Q13485	P12757
Q9Y624	O14936
Q02790	O14832
Q96PB7	Q99972
P24385	P03372
P19438	P23458
P19438	O60674
Q9UKB1	P63208
Q9UKB1	Q13616
Q9UKB1	Q9Y297
Q9UKB1	P25963
Q9Y297	P25963
P23229	O14908
P08648	O14908
Q8WUM0	P52948
O95319	Q9NQ94
P21246	P23471
P29508	P07711
P49336	Q9ULK4
P49336	O60244
P14859	Q5SXM2
P01112	P55196
P62834	P55196
P62834	Q12967
P48039	P08754
P48039	P04899
P13805	P09493
Q13950	Q15797
P84022	Q13950
P07900	P08107
P67775	Q13362
P23458	P51692
P23458	P42229
P51116	Q06787
P51114	P51116
Q9UBC3	P63279
Q9UBC3	P63165
Q15596	P11473
Q16623	P54920
O95630	O43541
O95630	O15105
Q04759	O14920
O75815	Q14511
Q99767	Q04206
Q13643	P57682
Q13643	P56545
Q9UPT6	Q02750
Q9UPT6	P04049
P57682	P56545
Q9ULX6	P42166
O14920	O15111
P23142	P14543
P08253	P01023
Q13112	Q13111
O43557	O95407
O43557	Q92956
P17081	Q15642
Q02763	Q15389
Q02763	O15123
Q8TDR2	O00151
P08047	P01106
Q9UJW3	Q9Y6K1
Q9UJW3	Q9UBC3
P37840	P28482
P43358	P01892
P00750	Q99574
P20936	P12931
P50395	P61006
Q9H4B4	P04637
P42858	P04637
P34932	O43765
O43765	P07900
O15145	P42768
P28347	Q06413
Q99962	Q13443
Q99962	Q13444
Q9Y5X1	Q13443
P01023	P04180
P30533	Q92673
P49023	P13612
P27986	P10747
Q15637	Q01844
P35637	Q15637
O60921	O60671
P13645	P31749
O60260	O14936
O60260	Q13224
Q14966	Q14192
Q9BY11	P42858
P04637	P35354
Q03405	P00749
Q15532	P55197
Q13094	P07948
Q12851	Q13233
Q12851	Q12933
Q9UQF2	Q9BY84
O43561	Q08881
P19174	Q9UM73
P03973	O15162
Q13501	P04629
P16389	Q13303
P08047	P14859
P31749	P04049
P67775	Q9Y5P8
P15172	P15923
P02511	Q16082
P21730	P04899
P78545	P19838
P43403	O43561
O43561	P62993
O43561	P27986
O43561	P15498
Q9NR46	Q96B97
P22681	P08581
P40763	Q9Y6X2
P51149	Q96NA2
Q15233	P17947
O60603	Q9H0E2
O00206	Q9H0E2
O14727	Q9C000
P55211	Q9C000
P63151	P67775
P63151	P30154
P00374	P10809
P04637	O14965
P17936	O43184
O00329	O00459
O00329	P27986
O00329	P48736
Q12879	P78352
P08253	P80098
P38398	P55072
P35251	Q04206
Q05655	O15530
O15530	Q16513
P12956	Q15554
P62491	Q9BXF6
P04049	P07900
P23511	P11831
P46531	P78504
O14543	P48357
P10275	O95425
Q8WZ19	P12004
P27348	P46937
P22681	P43405
P40189	Q06124
P40189	O14543
P25054	Q15691
Q06124	O14543
P26640	P68104
P26640	P26641
P26640	P29692
P26640	P24534
Q9Y262	O15371
Q9Y262	P60228
P06213	P22413
P55060	P52292
O00629	Q14974
O00505	Q14974
P52294	Q14974
O60684	Q14974
P50591	O14763
P42574	P42575
P42575	P55957
P42574	P55957
P35916	P29353
P05114	P63104
O43889	P51610
Q02447	O75925
P05067	Q9BXS0
P15498	P00519
O00401	P16333
Q07889	P29353
Q07889	P00533
P41743	Q96Q15
Q01094	P24941
Q01094	P20248
Q9UM73	P52333
P01137	P07585
O60496	Q02763
P62993	P27986
P16333	P10301
P24385	P40763
P63000	Q9Y613
Q8N2Q7	P78352
Q12879	Q92796
P40692	O15457
Q14974	O95373
Q14974	O15397
Q9BW11	P61244
Q14582	P61244
Q9NS37	P51610
Q9NPE6	Q14990
Q07890	P29353
Q07890	P00533
P26992	Q9UBD9
Q13233	O15169
P49674	O15169
P48729	O15169
O75528	P10276
O75528	P19793
P51787	P15382
P06493	P04637
P24941	P04637
O14727	P34932
O14727	P07900
P29353	P07949
Q13315	P50542
P04040	P50542
P05067	Q99714
P21860	P27986
Q9NSC2	P54274
P42702	P40189
P32942	P26038
Q92796	Q9Y2T3
Q9NZV8	Q14315
Q9H0H5	Q96RN1
O75807	Q15631
Q15054	P12004
Q14694	Q13283
Q9UBT7	Q12802
P84022	P19532
P84022	P61244
Q13485	P19532
P15311	P05362
P15311	P13598
P15311	P32942
Q13077	Q92844
P08579	P09661
P40424	P55347
P40424	P14653
P02760	P01023
Q13546	Q13158
Q13546	Q9NWF9
Q07021	Q15139
P27348	Q15139
Q07021	P17252
Q07021	Q05655
Q07021	Q05513
P80108	P02647
Q9P286	P60953
Q92565	P62834
P22607	P31371
P22607	P05230
P63244	Q02156
Q13285	P35222
P30304	P00533
O43390	Q16637
P36897	P01137
P08069	P29353
Q9Y2W7	P49768
Q06124	Q9UQC2
P29353	Q9UQC2
P21579	Q16623
O60674	O14543
O14543	P19235
Q9Y2Q5	Q9UHA4
Q02750	Q9UHA4
Q9NR28	Q13489
O00267	P24928
Q14191	Q96S55
Q13526	P04637
P23588	P11940
P37231	P48552
P10827	P48552
P25490	P01106
Q15466	P03372
O00308	P51168
P20849	P02458
Q9H8Y8	Q15363
Q9H8Y8	Q9H2G9
Q9BQQ3	Q15363
Q9BQQ3	Q08379
Q9H8Y8	Q9Y3Q3
Q9H8Y8	P01135
Q9BQQ3	Q9Y3Q3
Q9BQQ3	P01135
P62258	P35568
Q8WTR2	O14733
P31751	O15111
Q9Y5S9	Q15287
P61326	Q9UBU9
P05113	Q01344
Q96T58	Q13547
Q96T58	Q9HD15
Q12933	Q07011
Q07011	Q13077
Q07011	Q13114
P49427	P67870
P12931	P43405
Q9NYG5	Q9UJX6
Q9UJX6	O00762
P51813	Q05397
P50750	P63208
P50750	P49427
P50750	Q13616
Q9H9T3	O95163
O95163	Q6IA86
O95163	Q96EB1
P12931	Q9ULH1
P46108	Q9ULH1
Q16539	Q02078
P35638	P18847
Q92956	O00463
Q92956	Q12933
P41235	P53999
Q01094	Q02086
Q01094	Q02446
Q01094	Q02447
P15036	P05412
P15036	P11308
P16333	P00533
P16333	Q07666
P51812	O15530
P05230	O43427
P04745	O43823
P10912	Q9NSE2
P10912	O15524
P10912	O14508
P07359	P63104
P13224	P63104
P54274	P15531
P60903	O14649
Q9H2X6	Q96S59
P49792	P62826
O14920	Q9Y6K9
O14920	Q16543
O15111	Q16543
Q07889	Q8WU20
Q06124	P35568
O14618	P00441
O00220	Q14790
O00220	O15519
O14763	O15519
Q8WU20	P62993
P00519	Q00987
P16234	P46109
P16234	P46108
Q06730	Q9NYL2
Q99741	P24941
P62877	Q14999
P62877	Q13617
P62877	Q13619
P62877	Q13620
P62877	Q15843
P62877	Q13618
P62877	Q9UK99
Q13619	P08107
Q13619	P07900
Q13619	Q15843
Q14999	P63208
Q8N3Y1	Q14999
Q8N3Y1	P63208
Q8N3Y1	P62877
Q12959	Q13002
Q16478	P78352
O15144	P59998
O15145	P59998
Q13227	P04637
Q9BUB5	P28482
Q14289	Q9BZ71
Q14289	O00562
Q14289	Q9BZ72
Q9ULX9	Q16236
P98170	P42574
O60674	P29350
Q15628	P42224
Q08117	P10275
P78527	O15111
P11831	P35269
P40238	Q8WWM7
P22415	P78347
P05412	Q16665
Q9Y5S9	Q9H1J1
P05154	P04070
Q9UJY5	Q9UMZ2
P07948	Q8WWW8
P15884	P41134
P06400	Q16533
P02751	P24821
P62136	Q96QC0
P62136	Q14684
P51610	P62136
O60880	Q9HBG7
P20226	Q92994
P07948	P19235
Q07869	O75376
P13631	O75376
P10276	O75376
P20340	Q96G01
P20340	Q14203
P51959	P04637
P51959	Q00987
P51959	P42771
O95238	Q99801
P63104	P04637
Q9Y272	O75052
P43405	P15498
P20333	O95551
P25942	O95551
Q712K3	Q9Y297
P49427	Q9Y297
P49796	P29992
P43489	O00463
Q86UN6	P13861
P06241	O75563
P15498	P28482
P15498	P62993
P29350	Q6GTX8
Q13156	P15927
Q13156	P35244
Q13156	P27694
Q9H0B6	Q12840
P29353	Q8NEM2
P16333	O95819
P10275	Q14192
Q01844	P09234
P07766	P27986
P21580	Q13077
P21580	Q12933
P56539	Q14118
O43683	P78406
P07949	Q99704
Q9UHB7	P50750
Q9UHB7	O60563
P06729	O95400
P20248	Q13352
P40617	P52292
P35609	Q13224
Q96CJ1	P55199
P08047	Q04206
Q07812	Q9Y371
Q9Y371	Q9NR46
Q15797	Q9HAU4
Q15796	Q9HAU4
P23769	Q05516
P84022	Q9HAU4
O75593	Q14919
P63279	Q9UER7
P49768	P49810
Q96BI3	P49810
P49418	Q00610
P29350	P19235
Q13200	Q16401
Q13200	P35998
P62191	Q16401
P62191	P35998
P60033	P05556
P15498	P52566
P20749	P19793
Q14191	P13010
Q14191	P12956
P02545	Q16600
P60953	Q9UJM3
Q8WV28	P11912
P06730	Q13542
Q04206	Q9Y297
P05783	P27348
Q8WU20	P22681
P63279	Q9BYV6
Q9Y692	Q969Q1
Q15466	Q13133
O00482	Q15466
Q13474	Q9BXM0
P26038	P14598
P26038	Q15080
P04626	P40763
P12931	P04626
P84022	P31749
P23443	P31749
Q92574	P31749
P49815	P31749
Q9BPZ7	P31749
P78527	P31751
Q15382	Q13315
Q15382	Q13535
P31749	Q92934
P17612	Q92934
P23443	P67870
P55884	P60842
P55884	P06730
P42345	Q13541
Q8N122	Q13541
P55884	Q04637
P08069	P03372
Q14643	P62942
P49815	Q12778
P31749	P42345
P35568	P42345
Q15382	P42345
P23443	P42345
P30622	P42345
P42224	P42345
P55884	P42345
O00303	P42345
Q9NQX3	P42345
Q9BPZ7	P42345
P31749	P49841
P49815	P49841
P00533	P08069
Q92574	P07196
P49815	P19021
P35568	P42336
P23443	P63151
P49815	Q13131
Q8TF40	Q13131
Q8TF40	P54619
P42224	Q05655
Q99683	P52564
P49815	Q05397
Q15382	P04049
P49815	Q15418
P55884	P23443
Q8N122	P23443
Q13057	P23443
Q9BY77	P23443
Q6R327	P23443
P42345	P40763
P31749	O14746
P49815	Q92574
P28482	P49815
Q05086	P49815
Q15382	P51149
P55884	Q99613
P23443	O00303
Q04637	Q13347
P55884	Q13347
P55884	O75822
Q15118	Q8N122
Q15382	Q8N122
P55884	Q8N122
P42345	Q9BVC4
Q6R327	Q9BPZ7
Q8NFG4	Q8TF40
Q13332	P23468
Q16623	P30531
P01241	P10912
Q9UG01	Q9UBR4
Q93096	P17544
P12931	Q14118
Q14118	P06241
Q14118	P41240
Q14118	P16333
Q14118	P29353
P09619	P19174
Q92990	Q02790
P62942	Q92990
P60953	Q9NQU5
Q9H4B4	O96017
P04629	Q9NRF2
P04629	P29353
P04629	O14492
O14492	P62993
Q9NRF2	P62993
P29966	P50616
P08476	Q13705
P06241	P35612
Q15843	P15374
Q99704	P10721
P07948	P10721
Q9NP98	O15273
Q01105	Q15078
P00918	P02730
P62834	P04049
P49768	P10415
Q13526	P10636
P05362	P20701
O15151	P04637
O15151	P51668
O75081	P13861
P08588	P49407
P10275	Q8N2W9
Q92556	Q14185
P78352	P08588
P27986	P29317
P05067	Q03135
P06241	O15117
Q07666	Q96MU7
P35609	O43184
Q8WXE9	P42566
Q8WXE9	Q15811
Q8WXE9	Q8N9I0
Q8WXE9	P21579
P00519	Q969W1
P01579	P15260
P21675	Q6P1X5
P00533	P17612
P62993	P10644
P84022	Q15796
P00519	P02549
P00519	Q13813
Q07817	P55211
Q07817	O14727
Q13393	Q16512
O15259	O75161
Q9NRD5	Q01954
P07992	Q92889
P12931	P04049
P06241	P04049
Q04721	Q06330
P24588	P31323
Q99759	Q13480
Q16512	P08670
P33151	O60716
P62993	Q14203
P06400	P50750
P48051	Q92806
Q01851	P03372
Q12837	P03372
P04150	Q04917
P55055	P19793
Q96RI1	P19793
Q15653	P19793
P11717	O60664
P20645	O60664
P14598	Q07666
O60936	Q13242
Q07687	P28360
P35548	P28360
Q9UJW9	P15927
P11309	Q9UNH7
P40337	P02751
P43403	P29353
Q14596	Q99689
P49023	P18206
P08047	O43474
P26651	Q04917
P31946	P26651
Q13487	P20226
Q92542	P49810
O75533	Q12972
Q14978	O95602
Q9Y4I1	P51159
O75969	P13861
P98164	P30533
P27540	Q16665
Q12933	P21333
P40763	Q6IA86
Q6IA86	P23458
P62993	P07949
Q6P5Z2	A1A4S6
Q6P5Z2	Q9UNA1
P61586	P16389
P15336	Q5T230
P46108	P62993
Q03468	P23025
Q9UGP5	P12004
P28347	P61244
Q96BK5	P54274
Q96BK5	O14746
P63000	O15056
P60033	Q9P2B2
P21926	Q9P2B2
O43763	Q04917
P06400	P04049
Q08999	P04049
P06241	Q86WV1
P06239	Q86WV1
Q99683	P63104
P36404	Q9Y2Y0
P14174	Q92905
Q9H7C4	P17661
P08138	Q00994
P49407	P41240
P25208	P01106
Q04206	P19793
P25445	P63279
P08047	P19838
P48050	Q9HAP6
P10636	P37840
Q13158	Q15628
Q13158	P53355
O15055	Q49AN0
Q9Y566	Q9H0F6
Q03112	P84022
Q96CW1	P16410
Q01831	P41208
Q01831	P54727
Q6VN20	P62826
Q6VN20	P08581
Q02388	O15230
P46013	Q13185
O75400	Q8IVF7
O75400	P51608
O75379	O43752
Q15836	O43752
O43752	Q9BV40
P04637	Q14186
Q9UMD9	Q03001
O14920	P19438
P19438	Q9Y6K9
Q9Y6K9	P21580
P04637	P25963
P11388	Q02880
Q9NTJ3	O95347
Q9NQ94	P41238
Q5JTD0	Q12959
P19338	P11387
P04629	A7KAX9
A7KAX9	P46109
A7KAX9	Q92529
Q02156	P35579
Q02156	P35606
Q02156	P04264
Q02156	P68133
P12318	P43405
P07948	P32927
O75027	P22830
P06400	Q16254
P06400	Q66K89
Q9UL45	Q86Y82
O00505	P18754
P16619	P51681
Q9NS73	Q12852
P00734	P07204
Q15021	Q9NTJ3
Q15021	O95347
Q9UI12	P36543
Q9NQX5	Q01094
P22681	P68036
O75593	P84022
P21333	P11233
P10589	P08047
Q9C0C4	P78352
Q9P0L0	O95292
O60566	Q02224
Q92643	O43292
P63010	O60566
Q15788	P24385
Q9UBE8	Q9UJU2
P11387	Q07955
Q02363	Q14511
P63000	Q9Y2A7
P14316	Q9NPI1
Q15843	Q9Y5A7
Q9Y5A7	P55036
P13056	P03372
O15524	Q15369
Q9NS69	Q15388
P78347	Q13976
P27797	P04114
Q8IW41	P04792
P50748	O43264
P06241	Q13748
P06241	P10636
O75376	Q05516
P10599	Q9H3M7
P10275	P51843
Q9UMD9	O43707
Q9UMD9	P12814
P23458	P62993
P04234	P01732
Q96LC9	P10415
Q96LC9	Q92843
Q14974	P37198
Q9H7L9	O75182
Q15642	Q68EM7
Q68EM7	Q9BY11
P08069	Q06124
Q05397	Q06124
Q06787	Q7L576
Q7L576	P51116
P31948	P34932
P42224	P10914
Q5TCQ9	O14514
Q5TCQ9	P60484
P82094	P10275
Q07812	P12235
O00220	P51398
P51398	Q13158
P31150	P51151
P63000	Q14185
Q06124	P10721
O00291	O75146
P41146	Q13519
P00533	P18085
P09086	P26583
Q7Z628	Q96QZ7
P98082	Q5VWQ8
Q92918	P16333
Q92918	P00533
Q12933	O14920
Q8IUD2	P20340
P06241	P15498
P21675	P20226
P35869	P20226
P62158	P37840
P06400	O14682
P06241	Q16620
P42566	O14964
P42566	O94973
Q9UMX0	P49768
Q9UMX0	P49810
P18754	Q9H6Z4
P18754	O14980
P23763	Q12846
Q9Y6K9	Q92844
Q13901	Q99598
P62324	Q9UIV1
P16410	P42081
P08047	Q13118
P08047	Q12772
P41279	Q02750
P12830	P49768
O75787	P00797
P35712	P56545
Q16625	Q07157
E9PAV3	P05412
O15539	P08754
O15539	P04899
O15539	P09471
O15492	P08754
Q15836	P51572
P50553	P15884
P51810	P63096
P51810	Q96I99
P26374	P62820
P26374	P20339
Q9NR80	P25054
Q9NR80	P63000
Q9Y297	P14923
Q08499	P63244
Q13503	O75586
Q13503	O60244
O75586	O60244
P04637	Q9UQR1
O76090	P67775
P29320	P52799
P37173	P01137
