Gene_ID,EigenvectoreCentrality,PageRank
84640,0.0006126345043116551,0.00027651891314261535
26118,0.00015920436075046935,0.00012015995815171636
9746,0.0002461286902310694,5.099281142852428e-05
8500,7.361980817195554e-06,0.0003366114715051514
7263,5.262797945499877e-08,6.162487875097757e-05
10558,0.00028679863039162855,1.4897681030648521e-05
10981,0.0030673052898109697,1.8217563553580912e-05
9777,6.290830400787696e-06,0.00024097794961146137
9804,5.27566213149092e-06,2.9622625361009286e-05
8799,0.0005216918222704897,6.175301477748555e-05
1350,0.0010660051834253295,2.1065418264882726e-05
101543,6.522761821030733e-06,0.00022523718490448713
160777,0.06137029295588541,3.229828884852123e-05
55969,2.0646297149500574e-05,1.5998131194986358e-05
203068,1.763492931383557e-05,0.00015764098070060383
10591,8.359486692603556e-06,0.000224509703644489
56995,0.04062090540940543,7.155282928801038e-05
1368,0.0002652480103068464,4.854357343740757e-05
57113,0.0002901593555572452,1.4506047050914546e-05
220972,1.7411376614498603e-05,4.232862546100424e-05
79718,0.0018778954521465891,1.6964771615383437e-05
57154,4.977969543859544e-08,0.00012693475205856008
3250,2.3340545685438313e-06,5.671237986500998e-05
3902,0.0009228422117770144,0.000193558999866587
3854,0.04653930226165859,3.773679074899621e-05
993,6.514454787303639e-05,0.00015005401341168674
6584,7.041787713340421e-05,1.6754604922805074e-05
9129,4.302943918055984e-05,0.0004716530801396583
1617,1.6186502569450726e-07,6.092006382667566e-05
80832,1.2531236938356688e-05,2.8073840654785015e-05
25950,0.0005223380654439447,2.2409772697212284e-05
6625,0.00028330148865955235,2.9092781582897996e-05
3200,0.0011533528433823417,2.3742711798815108e-05
1154,3.881477924328288e-06,3.105278231505362e-05
26548,0.0004023449008135194,1.6475978229900696e-05
5034,4.2213964325246615e-08,0.0001768910365004999
7477,0.0008227783748859018,6.421817881947267e-05
28442,9.79809276036755e-06,5.933672280561264e-05
5465,0.000152262881950137,5.6073442005455135e-05
27043,6.668017942213774e-06,4.599499946116617e-05
353144,0.000430397103766385,5.933139597950959e-05
339965,8.582820510400624e-05,2.0350886796929224e-05
91893,5.6045942042075496e-06,4.378535163335827e-05
3127,0.0007076075642795753,0.00010315527009958858
54985,0.0007187353987147415,0.0001958952111372678
3848,0.0004594797122529758,0.00012298792378902633
1175,5.027356535161654e-06,0.0001034314443731284
54535,7.22312814490521e-05,1.7168606196180996e-05
133015,0.0007155986666380641,3.875074603667511e-05
4281,0.0020388370912277276,5.069362094933587e-05
6023,0.00036811734169156816,7.364150402682105e-05
1742,0.0003532278142282235,7.916097956890704e-05
1880,0.039069059189766144,1.4592170459503353e-05
81928,0.00024744643509502724,2.898096510619191e-05
9764,0.00041695367320454643,6.99316035370662e-05
64853,2.34877311892227e-05,3.017023597791703e-05
25998,2.320990697056355e-05,4.589040401159894e-05
63925,3.491196811091415e-06,2.0647774920665228e-05
54838,3.703856499349643e-05,1.4425205891754233e-05
6839,7.248228906751036e-06,9.132819594083512e-05
5243,0.00016005217991552266,1.900857879210454e-05
140885,0.00012546318544697055,0.0004590036995873168
93010,3.1604641260221706e-05,3.360652546986544e-05
4148,2.1519396729765564e-05,1.8689786494876438e-05
57584,0.0013530250888057623,0.00034473535658818675
8239,1.2686287155824247e-05,2.0861348966879352e-05
5523,0.0010769965364851868,9.6085927133052e-05
4709,4.333934675591241e-05,4.3740006978113174e-05
9984,1.377148265980304e-05,1.4427348137633023e-05
92840,6.262922251462248e-05,2.973018650735507e-05
1804,3.3094844622553184e-05,1.4740957548131872e-05
1025,7.826126952595984e-06,2.9658359011716473e-05
1121,0.0007137967343101354,0.00015672111118108197
51162,4.594745544878642e-06,6.894925117913948e-05
78998,2.822865095965007e-05,1.900251999658592e-05
9403,0.0016286779568643484,4.2211061711940286e-05
4247,0.001875898334483053,2.267489005206636e-05
28512,0.00010617334387082933,6.887152023116504e-05
3694,0.0005469709905389225,2.5713160360515634e-05
667,6.198960225499759e-08,1.9387712052222123e-05
7328,6.39273045303358e-05,1.5576690444992732e-05
169166,1.955455899187995e-05,3.337524380040429e-05
9182,1.8455370487953118e-07,9.344866801321422e-05
127428,7.087449050049647e-07,7.827775704226345e-05
604,0.0004915968718719853,0.0001182537714536052
348303,0.0001256297105624669,0.0001222641829905862
141,0.00014066489996386144,8.488629267893352e-05
4058,0.00010536289770948659,3.7804130773667224e-05
158427,0.000561145242432239,6.461619681198013e-05
5134,4.820986246429615e-06,6.15269611314024e-05
2538,0.00021763931866497464,4.1307183747682295e-05
92140,4.0297325428440696e-05,4.359400691129574e-05
254887,5.969155401582952e-05,3.221705827335465e-05
84674,6.0123520596481234e-05,2.4661698744639772e-05
5500,7.582289793442921e-05,3.065467347944195e-05
1859,2.7522533316538255e-05,1.5228469331898812e-05
57505,1.904230158374863e-05,3.0447673279118758e-05
9530,0.0006668094077524906,0.0005332732631241725
5368,8.681815315996557e-06,3.7749530660993996e-05
81552,5.167692060644821e-05,1.6901650891691842e-05
90249,0.0018418423549290553,7.712388939081103e-05
79893,8.035903841444464e-08,2.5163133418286557e-05
1133,2.327393891682905e-06,4.686224471049594e-05
80851,9.444920971843038e-05,0.00031296728906661
1272,6.45526455855519e-05,1.5112186786921051e-05
948,0.00047243252137567186,2.0859490208616983e-05
5334,3.6068635943290447e-07,2.2750445565325308e-05
8851,0.04265603522056073,2.7893937476662704e-05
28971,1.2278961014398129e-05,2.797216380603213e-05
84074,9.950370419634932e-05,5.01382528539507e-05
23176,8.079167181360717e-05,6.926041856992579e-05
3915,9.252234398182566e-05,2.1007295597921863e-05
3705,0.00011089855199387198,1.4955755381206138e-05
1392,0.0003420750557869062,0.00019751131104764797
11155,8.88189998961997e-05,1.5033618674568737e-05
6557,1.5972915186218335e-05,5.893439136056374e-05
84126,2.725702638590837e-05,1.4297625573253517e-05
57714,4.814161377020639e-05,2.452922659065416e-05
200523,0.0004153902393898505,1.8924408601489893e-05
58,1.0706964398600279e-05,0.0003570961368446985
135250,1.3820410087161945e-05,5.205629263279861e-05
144717,9.340373679736521e-06,3.321617686502179e-05
51434,2.179971377384049e-05,1.5239012126740026e-05
1009,2.4066981989044682e-05,1.7218445313254394e-05
1316,0.00028248899308544993,0.00013583593854066918
124056,3.486252279484913e-06,0.0001586111413824984
3181,0.00015416703309475104,1.9043334495896643e-05
256957,0.0003028124739909909,3.770842575888619e-05
2166,7.486390223588013e-05,9.738470423906129e-05
8744,8.572069368263589e-09,3.7054215573085276e-05
3214,0.0006545705931013523,2.6316858322717348e-05
284904,0.0015704617287688146,4.89581466330212e-05
1845,5.582200629233399e-06,4.910247395850632e-05
3633,7.806420294423708e-05,4.726080061171638e-05
200316,0.00017508836925495688,6.964169635262954e-05
84661,9.050779334445161e-06,1.5303604436914222e-05
54967,0.0009388115960957463,1.4085871020247337e-05
148254,7.0246538177303604e-06,3.118809629784555e-05
23542,0.000845517944879894,1.7619688964855183e-05
387332,0.001104226125390969,7.919644163171712e-05
6469,3.6117880498049046e-07,3.278158956287646e-05
318,3.8820473073758834e-05,3.0607608057882115e-05
2703,6.313397050249299e-05,4.077678398473118e-05
2140,8.023242477998269e-05,6.220326089218797e-05
3375,0.0003590277592539112,3.0988233144364426e-05
7044,0.0006762776938904723,3.162716972586944e-05
8934,2.00508422699083e-05,1.9405623797879292e-05
285464,4.479251420833501e-05,8.023054946215307e-05
388531,4.160502627021537e-05,0.0002785460349679485
2288,6.137778478090009e-05,3.187972920157261e-05
4678,0.00030846469690064195,2.8207204069844542e-05
113829,2.4598821944361214e-05,1.894211789864221e-05
3998,6.545073950127969e-05,4.03191832794097e-05
23376,0.001644662321176085,4.841542045417037e-05
9771,0.00014518248617521835,2.522098863517101e-05
9031,0.00047491838992970464,1.6784902992925236e-05
2548,1.634377925362773e-05,0.0003411309195218613
2287,0.00011184337500284274,2.0990815091070414e-05
117159,1.5623650477930774e-06,9.20375191077188e-05
1370,0.0007751603073582187,4.714518807773342e-05
5357,6.615203324958439e-07,7.720684041632063e-05
84224,0.0011113240383615727,0.00010896113944944386
389114,0.00032043953361951896,4.8417810552771814e-05
6281,0.0005519787549217932,0.00022689502654754575
51307,0.0006737577409215289,3.722087362204329e-05
29907,0.0009637402147364412,0.0001497688222857451
810,1.4050703121495783e-05,2.488054558979167e-05
3952,0.0007914682075034791,1.7750729927609903e-05
55506,0.00026412637758266446,5.4682431373927595e-05
26108,5.573268943214144e-06,8.912505411519588e-05
9635,0.0002599474960234142,6.424825243752637e-05
5119,7.514847357478175e-05,4.615740622234123e-05
23641,5.941911283791016e-07,0.00016537852721499116
23078,0.00028714980060445035,0.00022474270676829878
84061,4.18027710522044e-05,9.943132179677218e-05
10060,5.295801450051463e-05,3.603878282595173e-05
6786,4.3114362781359045e-05,9.066034277792455e-05
350,0.0014012923178032732,2.1929240921887488e-05
56675,7.543083533119109e-05,0.00010503044802705215
81631,0.0005946749997495298,0.00013289539322911302
727751,4.576830713298195e-06,0.00011034039444947804
3364,0.00013197246254876045,2.088801771288615e-05
800,6.829237385544742e-05,2.0352009275210565e-05
29883,9.611064683125188e-05,3.459625040020383e-05
2986,0.0006577579495698125,1.779305749124331e-05
9913,0.00032120286275989714,0.00014259513565811143
211,7.490838075815723e-05,2.4231054068670005e-05
594855,0.00028374266060636716,3.7774598871305446e-05
5861,0.0013561815099669978,3.615086695773434e-05
10586,0.0002559061867659059,0.00018597049651826775
142680,0.0020806516786132387,4.996544857014125e-05
143879,3.125087994957005e-05,1.8361655211506215e-05
2214,3.6543113190239536e-06,1.3849637878735108e-05
9527,0.00017845079377070054,1.4664253590323786e-05
79582,0.0008094019648989374,8.020002103112343e-05
10295,1.3540762020956842e-05,1.8805223931594168e-05
8353,5.867368572082818e-05,9.444133431298105e-05
2147,0.0003127430125337777,4.35527219255373e-05
7456,1.7677959050492407e-05,2.1788100467180757e-05
114902,0.0006115407966413024,1.4843533267409211e-05
57596,1.700885392608189e-05,9.840450913470194e-05
84775,2.388467501286355e-05,0.00030078218974643794
4222,0.0005513314986681423,4.920137356864196e-05
23266,9.053918483739331e-06,1.448481440240585e-05
60492,5.035461170237754e-06,3.766292222605502e-05
131890,1.3495642416886205e-05,4.728934683505537e-05
91582,6.2204551019738e-05,0.00030190766828503616
5720,2.2425418029186593e-05,0.00013935938171586218
25890,0.0024624742318952136,0.00012915661368202068
5694,0.0006243221062874756,1.4425205891754233e-05
83942,6.550308769411873e-05,6.134362624631794e-05
91107,4.6324795533979445e-06,0.0001791833993176293
1672,0.0007586746140465848,8.192707321860767e-05
8601,0.0009370103489537672,0.00017534936970351803
57535,0.0001617147618385027,1.5228469331898812e-05
23101,3.786750480228753e-05,6.824108032634224e-05
23067,2.1519396729765564e-05,3.490840239226818e-05
2165,0.007254173300283359,0.00021114965033266835
57692,6.403490949073928e-05,5.68895701276803e-05
2222,0.0010569388585535044,1.4247527600728837e-05
2624,0.0002780911183114984,2.115340087946427e-05
2145,0.0007861894836357952,2.7296139318097617e-05
11097,4.302943918055984e-05,4.3630791735441796e-05
23216,0.00035126627697590573,1.4879911151798536e-05
3614,3.709377077300693e-05,1.7603799519502206e-05
115653,0.023730785072711997,1.7691517693728235e-05
64173,1.3583776405413965e-06,6.856833268382181e-05
7681,0.00013841173308938085,0.00018480328593504746
10902,5.802494300398727e-05,0.0008906967500507825
5170,8.870534433793907e-05,2.4226709296335995e-05
26249,5.922752772745459e-05,0.0009562126509772896
219,1.0842941963912228e-05,2.2054025917734182e-05
100132565,3.0450047736515293e-07,0.00026103315859420594
55814,6.785906944878741e-05,2.547267525754302e-05
5935,0.0008864046812846757,7.258123073745964e-05
7053,2.9385782678196306e-05,2.195642145767092e-05
8829,9.225994772892399e-06,1.693280559460855e-05
6832,0.02473468338273641,1.9188018165611153e-05
8233,0.00011239205770547688,9.495703068225543e-05
56895,0.0364039725068872,7.580607532343365e-05
8773,2.3380345837386452e-05,2.2780070527682712e-05
7678,0.0016431200402878953,3.568891259484106e-05
11143,0.00010977842264846355,4.116443174528571e-05
113802,1.0459692332875672e-05,3.615932051654955e-05
6915,4.127250815264416e-06,2.4004048388276604e-05
84536,2.2503763291152058e-07,2.675018438883012e-05
4174,5.689346684925198e-06,9.471769855579372e-05
56649,1.8463713527547942e-05,0.00021909360847550873
83636,0.000366187096318313,2.0459476277906005e-05
55128,0.0005129586538165016,0.00014209157504279683
23283,0.0002617963752527451,6.581040283940862e-05
3195,5.4302485543027127e-05,3.175097609604599e-05
617,0.0028134165581907306,2.024390490086163e-05
124590,0.00046777806231136876,3.162233211875198e-05
143379,1.8256980261422725e-06,2.928231304780538e-05
1775,0.0005493855913076082,1.732200315297022e-05
5884,0.0013810074878998315,2.4794127069070923e-05
56951,8.854564454308633e-05,2.7322696281153716e-05
54543,0.001597885656291108,0.000102723315660947
60,5.283391175174528e-05,1.4227881134879576e-05
63976,8.295869662850025e-05,1.848607866801074e-05
10142,0.000926863226672287,1.4552954836009749e-05
7733,0.0003771419518834314,4.2069504170490824e-05
7572,1.1690345239796801e-05,2.4485335300158573e-05
9352,9.7229242814883e-05,1.4730383326358146e-05
6440,3.2583971869918835e-05,2.8366997757793557e-05
9962,0.0003823532255982216,1.433501074763296e-05
219348,6.704308286397686e-05,1.797721369992852e-05
4037,3.278380763249975e-05,0.00040904994832813876
9828,4.141010447767922e-05,7.780356143246641e-05
100289087,0.0001882848319380966,0.0001703288106089437
54997,1.5204626576155317e-05,2.648647478617018e-05
2052,0.000380751817082006,1.675251564758473e-05
4714,0.00025258046417073155,2.5664026117763446e-05
9859,1.7862992788483546e-05,1.819685038624245e-05
762,3.1152351506321843e-07,8.926269715886448e-05
8797,1.5445988164200045e-05,3.3851120873844054e-05
2902,8.318521487312973e-06,4.1621808091426545e-05
4610,0.0003714835041210418,2.3297492118491527e-05
7128,1.2682805038496606e-05,4.037617994253146e-05
8906,0.006331054758366957,3.467227225821891e-05
977,0.0011803233456938065,4.914265986208849e-05
3030,0.0016218289952427945,0.0001259807765696751
25831,0.0005523036673449175,7.283892092753999e-05
4539,8.640185284979487e-05,3.2858804922356825e-05
55217,9.74037456515057e-06,2.154047288053819e-05
81839,0.00015264807028783026,0.00022631639325171175
150082,8.63392518116013e-05,1.4329873953294685e-05
143689,0.00013817106417511534,3.5218029991282875e-05
132671,0.00011647247221597871,3.5577371285861067e-05
115201,0.0003349234373534432,0.00017981946597630873
83861,0.00013271358376034428,7.434398146424498e-05
23209,2.2153407162983304e-05,0.0001099278925918936
100291837,2.6527946522819153e-05,1.8143574086934463e-05
90843,2.4510274723551665e-05,1.9043334495896643e-05
2356,0.0008995915425965391,3.132427332639807e-05
27076,4.913038940553549e-05,2.8156254037995893e-05
23070,4.350975817766243e-05,2.612905456598036e-05
115827,0.0007881568651753202,1.5112186786921051e-05
9967,6.836244306421756e-08,5.9559451818444566e-05
221421,3.248324978300895e-06,6.608843822169959e-05
6745,0.0004044733016947762,2.7377601421809455e-05
5049,0.00021747173236020176,3.7403492909412546e-05
9448,8.904231235918442e-07,0.00013992605415910685
998,0.0025911759205030373,1.75696428948053e-05
3813,6.436195859910781e-05,7.667319576918701e-05
129880,1.2719338353379872e-06,1.4486257348402937e-05
27238,3.020145372110012e-05,1.668559198806387e-05
6671,1.2278961014398129e-05,2.666670281857292e-05
8092,0.03287440932371551,3.050635004614969e-05
54540,0.0017861324550336578,0.00014041514021264796
84129,2.95791123378897e-08,2.213996027262121e-05
113174,0.0006421571393466191,0.0001857112096218476
10121,5.467888312291247e-05,3.646863283481218e-05
2744,9.484792820693153e-07,9.740108850201543e-05
3628,3.151906780400169e-06,3.09778188883718e-05
2006,4.186625507198858e-06,7.194667800574579e-05
5978,8.628285792159078e-05,3.4526727902447947e-05
55093,1.1767856768174023e-05,0.00018213611679786753
1302,0.001720116842131316,1.4668206921017626e-05
84221,8.506715327451904e-05,0.0002015214593153021
9817,0.0007187558476832548,2.5369191470583902e-05
652968,2.363011390426044e-05,3.6939291955921475e-05
55301,0.003073994945122017,1.7945855248032447e-05
1212,0.00014644723101749828,2.8770935912141207e-05
116540,0.00020608426289101382,1.4767641498624353e-05
7450,0.00012331292313088075,3.697410692587146e-05
3290,6.962215908678327e-06,6.85119383531569e-05
3881,9.512789031112848e-06,2.301394566134354e-05
51068,0.0020954534994083035,3.149617483230652e-05
8929,5.500303158728073e-06,0.00012122047119895555
29062,0.0013028791440083637,5.5814294691631725e-05
163227,0.00012566838935803166,3.7166424288859176e-05
64960,0.00029260734276355556,0.0004631405304822099
8880,1.0752421534816211e-05,2.0184833884878224e-05
100506164,0.00029218203236760755,1.8156215412421093e-05
5641,3.058037097460096e-06,4.532435165220882e-05
9440,9.279644841244143e-05,0.00016068488783968065
10180,0.0004033992985426956,5.136012967866052e-05
2583,1.1940168223432247e-06,6.145999170265241e-05
374354,0.00031318610461226933,8.49393867687344e-05
8528,0.00041511654143565677,0.00013767858635575978
117,3.53607661545361e-05,1.534084671101592e-05
140461,0.0023610528059344075,1.4790929424787086e-05
57062,0.00018631641339434318,7.28741811358924e-05
158358,2.9071255444503916e-06,1.4113866145284237e-05
59349,0.0744320634054086,0.00011755898171636703
79661,4.59799802634408e-06,4.8604107542345984e-05
63931,0.00021054689864970528,1.470905897579383e-05
6251,0.0019659463662784747,3.417849834322282e-05
5306,0.00011353414006363216,2.3054237406159937e-05
6364,0.0006916418873106834,2.753164112202981e-05
115294,0.0005470204642823755,3.657768229864715e-05
79874,5.767758009299203e-05,2.520663187226727e-05
5441,1.4642880501016441e-06,1.5782262286389607e-05
55275,4.461435607245626e-06,0.00027089857459419947
2931,0.0012314660911919714,6.93213477016233e-05
4731,7.848981523429118e-06,2.827882392514824e-05
2138,1.3266402588531876e-05,2.573556261119555e-05
51101,0.00014794733787481875,9.14782058545997e-05
23381,5.877428341018583e-05,4.5769917937699236e-05
641518,0.00014460859999584696,7.589747234154304e-05
4925,0.001538954297906125,6.627218701735387e-05
4741,8.207536959760097e-05,2.50823298613077e-05
79729,0.0006507535986185638,5.1584714681717086e-05
65268,0.00019285775304791073,2.595445010769362e-05
7137,0.0006152475635448755,0.00010325612838074302
5437,7.316373349941448e-05,2.9942662794336358e-05
6050,5.781286362748253e-05,2.2295461635586388e-05
30835,2.2308244880437257e-06,3.227192192638011e-05
3183,0.06093557495948464,2.3109991279284943e-05
3268,6.193486925606718e-05,4.8325325112511195e-05
92999,0.0001059184994501661,2.3689314024180367e-05
6504,4.426024672749506e-05,6.797399110923504e-05
5217,2.4051289147617217e-05,5.971878125508205e-05
23566,0.001045313927617235,0.00016018965798322252
9667,0.0003419527326545357,3.560042637935963e-05
8536,0.00013036707212395754,0.00022696790411625824
91661,7.689704747674319e-05,0.00010778939478349246
80183,0.00011866950148965307,5.731437719239154e-05
54894,1.9730458642024342e-05,0.0002860364463284268
2289,9.914697040051984e-05,2.2779484442178833e-05
126823,0.00012247213020606052,1.6030449944713514e-05
8801,5.661821586156032e-06,3.787495735597462e-05
55607,3.166798692679336e-07,2.8554351422123706e-05
10656,1.4882816631399612e-05,7.987026994406961e-05
339448,0.00024663131648868485,3.993427425176711e-05
10451,0.00043604129108262396,1.4884812539904951e-05
26057,0.00014732105401748814,0.000363260721435172
84617,0.03848480384549338,1.457265868038178e-05
91977,2.1974499116843643e-05,1.9028479904685992e-05
5617,0.001483271993540889,5.7994699117678903e-05
23766,0.0005448294831087888,4.019293393494986e-05
26156,0.0003112100919567664,7.631279913227078e-05
10087,0.0014589183348344909,1.8558170606156658e-05
399761,4.4987006941681594e-07,1.5311302848927684e-05
79663,3.151906780400169e-06,7.2655354563689e-05
84264,0.00010303806983030456,0.00043311857580489093
51564,0.00016601360153403852,0.00023813896729832514
50619,0.0007230960404615251,4.889014650773245e-05
93474,6.379481247091981e-05,3.163249472927705e-05
1036,2.7431042505161624e-06,5.4097822876199526e-05
135,0.0035170372138173993,6.533236823553219e-05
29887,1.3542146387909536e-05,1.7470859373915583e-05
6809,1.556184164553339e-05,2.1046840066965557e-05
155,0.0002819738756764812,2.4432307268291237e-05
137392,8.801119205446935e-05,2.9904459750561782e-05
51099,0.00019606811860765102,1.7561788659898997e-05
4010,0.0438895162912981,2.808387641255127e-05
55869,1.4547279488248921e-06,1.705687324938499e-05
8729,0.00069728682476501,2.9309358304626796e-05
22888,0.07840662490187392,4.5273092720240995e-05
84844,0.00034071695321654245,5.163917179493063e-05
1120,8.186970419882826e-05,4.063721683700755e-05
3480,0.07633307700346106,0.00015358679455088826
4728,0.0003920914357174064,3.0475736939065414e-05
5527,0.0008185447599885615,2.358563047623898e-05
6462,2.5092972025993173e-05,5.978997122550685e-05
166012,1.1359318007286498e-05,3.400813722398637e-05
7639,0.0037136566663047727,5.5142546086644323e-05
6590,1.9074477883538468e-08,0.00020125679523616614
23474,0.00013930292760106866,1.6307334345618382e-05
3759,5.788571979530004e-05,3.408698555382381e-05
10148,1.4505551914179158e-05,2.207057503668872e-05
135927,4.739658755839712e-05,1.7186811903169947e-05
841,8.949259465255559e-06,6.71462703539904e-05
84978,0.00010223941051748748,6.587796513770876e-05
92806,0.00011581824910225173,1.9478306838096247e-05
51617,2.8450457812467068e-05,1.5775132470468677e-05
2813,5.261248597207283e-05,1.652970650416182e-05
2149,0.0013472108085769395,2.106837028384123e-05
1994,0.00031447031929024286,0.00011991297334073101
114815,2.680715937611713e-07,0.00010385122424473245
9971,2.6023264034447373e-08,0.00010387474168057023
8013,6.522761821030733e-06,0.0002566351949219464
6141,0.0003922740387777497,5.712647112215869e-05
137209,0.018816705027998877,1.4485008798044415e-05
79589,2.408626650333064e-06,2.5863351924316243e-05
9045,0.0008548091715242875,0.00018819520985559123
84950,0.00011947717539534421,0.00013887146158371086
728,7.827250066852481e-07,0.00015175564323303365
26229,0.0007739423863381475,2.2053691887051904e-05
28396,0.0002007919095087639,0.0001891031007714048
29127,2.9760676876262585e-07,1.7351409104180322e-05
84532,1.4062914115160593e-06,9.443405194703729e-05
51126,2.6354267769514587e-07,0.00025754836412703443
27300,2.275582157706055e-05,1.4927552201843445e-05
5168,0.0009527928136681806,5.7207076247647556e-05
8613,0.00010033440878787972,3.073574039555805e-05
7058,0.00028095405534715224,4.2839219774094446e-05
147923,0.04651461738030011,9.626477697005585e-05
3119,0.00040566993405772157,1.698946076389341e-05
55160,2.869561687864804e-06,1.5269528050271216e-05
1293,7.109458513609022e-06,0.0001455613962025109
10413,0.0005774003989476138,2.3714422466089652e-05
9948,0.00013496555881871002,0.00010807396805039777
10512,0.000631132983033266,0.00015895287241471617
26520,5.301002106432708e-06,3.5077023691305085e-05
6579,2.581791712251277e-05,1.2953656178058888e-05
25934,0.00012756554251700222,1.7520394351415335e-05
284440,0.00401802517044216,2.5798145046156085e-05
23221,0.04189315417665012,1.431918424256336e-05
8431,4.5149157068286606e-06,2.3707703834240617e-05
8490,0.0003498109392402484,1.9444909999832628e-05
83999,2.548391917986821e-05,2.543494683852927e-05
6240,5.2505827316469394e-05,2.1930581041185748e-05
3936,0.0009576872113260511,7.66367608254123e-05
11249,4.584186846939371e-05,2.827878088080775e-05
374654,7.79930265999938e-06,2.244272335931656e-05
100316904,0.001575028727673867,0.00010919917758388378
1805,5.0326182312564355e-06,7.545838074482981e-05
10579,0.00020778947596708673,2.2475337468387864e-05
581,0.031289872485546245,3.695225116342102e-05
5864,0.0006332758913896576,0.00021515218509029132
4929,0.0003541341231163839,6.560245408028552e-05
24148,2.4315424663770176e-05,3.091319586820835e-05
8997,3.252506807157248e-05,5.8620924106399656e-05
3744,2.1959954513970598e-05,0.00041920199971934085
27202,3.9780556179257545e-05,2.6129619170928145e-05
8553,5.1637840723767697e-05,1.4118858799340718e-05
80824,0.0003849230640370039,3.0879599634794475e-05
4157,2.5290271662549058e-05,1.5941609616947107e-05
23354,1.058343686233644e-05,4.448601359389507e-05
340075,0.0003192337282164936,0.0001735476695227251
26256,0.0002469981085523237,0.0008518863488077217
6741,0.0014407437574267162,1.4314692796515396e-05
81027,0.000293082047232228,2.3574673186826197e-05
100529262,1.4535053747716305e-05,1.5602210884434234e-05
93973,4.7764829721417554e-05,5.442812339573053e-05
114898,0.0004894882319446538,0.00015741429082801673
1,0.00011009231825718667,0.0002690924621921101
23091,1.2184589296786889e-05,7.582296078490771e-05
23753,0.0004647634511410377,2.4925804397532432e-05
55621,0.0018492382078954105,2.966159646953047e-05
388372,0.0002819781612379552,0.0003644317747236129
4325,0.0001610613670330628,0.00037965472257053584
22976,5.543240373160591e-05,8.609084184537005e-05
6230,1.385474821026252e-07,2.3805290316585767e-05
23360,0.00017566262258888023,6.860132836103348e-05
64848,0.0011311171130084481,1.494323377991576e-05
84256,0.011207628578967803,5.705785586005309e-05
816,1.7112615080993437e-05,1.9086141012266513e-05
56271,0.00015831426683532548,1.3169118114551968e-05
79188,4.102836838995742e-06,0.00024592529215384845
5007,0.000996312257703265,4.837963879571763e-05
7941,9.138352932196433e-05,6.568762151935634e-05
4745,5.9229713421968736e-05,2.6406170800107972e-05
11133,4.75227360119497e-05,0.0001034450488597414
29057,8.553915579837469e-06,1.4699641257903175e-05
55432,4.912486128724291e-06,2.260859167958677e-05
554313,0.0032413494303228235,0.0001126376161529486
51534,0.003555999784423356,0.00014797899843614092
6493,0.00045613068068044616,0.00012991547938067064
48,2.0495416499336735e-05,5.094091251914035e-05
6094,0.007000360737942194,1.8698317319689896e-05
51389,1.5257211488197431e-06,4.1198550441473754e-05
30836,0.00010693518856613216,5.2568631666864596e-05
857,0.00026533840942985645,1.889440336878427e-05
7095,0.00029103481271792233,2.881605870017746e-05
8993,0.0026181505206322557,1.4463981173455406e-05
7753,6.364550630449398e-05,8.063687613295005e-05
79899,1.4987328477573997e-06,0.00016839171143991755
2146,0.00011634675284343412,1.4171260121992744e-05
7428,2.581791712251277e-05,3.8333796390701995e-05
55657,1.1446146837878045e-05,3.167039706911146e-05
51213,0.00025419344184349365,2.189879772948867e-05
3148,0.00015890526949669008,7.459922104269091e-05
10212,9.1181566182109e-05,7.688939966435656e-05
10855,0.0007338027916131972,2.7870055555448346e-05
29066,1.7236270309192776e-05,2.290096185280077e-05
200958,8.17076145222625e-05,5.662235778783455e-05
346288,0.00038656696137350367,0.00011928655989454149
808,5.6305411199766623e-05,9.738470423906129e-05
1616,0.0011207520841942304,1.476132411995534e-05
23268,0.0004646243549316791,5.627810537585865e-05
26762,1.1722400202354209e-05,3.403155104250474e-05
3084,6.106243715746182e-05,6.257805713718273e-05
11341,0.02536566667622906,1.4420429574362273e-05
9311,3.7136078917304025e-05,2.3072469457868513e-05
10449,0.0002441675410765425,2.1879704416825155e-05
822,8.247206138945632e-06,1.4248336002626468e-05
65084,0.0006570045988252208,1.440042529965561e-05
9686,0.00021960226409565973,4.991728092198095e-05
3386,2.2134522221616687e-05,4.789828554809305e-05
255738,0.00016518113777297573,7.198067829544485e-05
4695,6.0474897228440295e-09,0.0002806410118168483
65243,4.0356958500153215e-05,5.2742160218650986e-05
159296,0.00041217708327792525,5.904461817736305e-05
23768,0.0003269182017203433,1.4372542468728682e-05
4811,0.0028134165581907306,3.0037285108600486e-05
9887,2.6023264034447373e-08,3.399417496361577e-05
3219,2.051415762303532e-05,1.593743982157929e-05
2652,0.0009630313104954895,5.8491298313943487e-05
4946,0.00017938595614464147,3.04881380849754e-05
51380,0.00046332825264410723,3.511514159666696e-05
147945,4.525134648858438e-06,1.534375983513951e-05
6738,9.58552741168177e-07,1.7401851138002575e-05
23112,1.9683024986128348e-05,7.955204468743236e-05
728242,6.356533017621774e-05,4.0971902321949416e-05
3133,1.1388541274170735e-05,3.929031683952486e-05
4116,7.302733721037531e-05,1.5164127308701642e-05
116931,0.000178671970743833,0.00010723708995329465
15,0.00017221247523351648,2.4445361839881063e-05
57405,0.0003126637707915961,7.335703413233712e-05
