Gene_ID,Average Shortest Path to all Disease genes,Local Clustering Coefficient,DegreeCentrality,ClosenessCentrality,BetweennessCentrality,EigenvectoreCentrality,PageRank,ConnectivitySignificance,isArticulationPoint,Modularity
7355,4.627373935821873,,0.00030012004801920766,0.2686338533478453,0.0,5.999614719608055e-05,1.5031506530779417e-05,0.6146202577769075,1.0,-0.0003667242821160142
3881,3.814014407334643,,0.002175870348139256,0.3097301945109339,2.808267872914491e-05,0.000362193377569684,1.4552954836009742e-05,,1.0,-0.009731108018899762
26508,4.231827111984283,,0.0023259303721488594,0.3302934179222839,1.9363743399070876e-05,0.0004255163474476892,2.9865987588527405e-05,1.347464097179193,1.0,-6.545836310859728e-05
9419,4.334643091028161,,0.00022509003601440576,0.27985301837270343,1.1187101878941372e-08,0.00027043941672292584,1.5775132470468674e-05,0.8924576671161474,1.0,-0.00017025078734780093
9446,4.2599869024230514,,0.011704681872749098,0.33859207885577824,0.0,7.276018357850163e-05,3.1012386533725424e-05,0.4265969400351014,1.0,-0.0006417674937030128
84787,4.322200392927308,,0.00022509003601440576,0.2619445372535917,0.0,5.380813827810475e-05,1.6686569295655792e-05,0.4265969400351014,1.0,-0.0006417674937030128
55224,4.694171578258024,,0.0003751500600240096,0.278118609406953,0.00030460719684993813,0.0009261985986169844,2.3723750932913094e-05,0.4818201960060747,1.0,-0.0005500864231740217
9342,4.426326129666012,,0.00022509003601440576,0.2572625320902581,5.166901448066124e-05,3.1770617976661163e-06,1.7508472819995832e-05,2.831034749611534,1.0,-0.0007989069273406237
8463,4.612311722331369,,7.503001200480192e-05,0.2590174129353234,0.0,0.00013709409579373277,9.132819594083512e-05,0.118394837240982,1.0,0.0007596712716524353
1080,3.7400130975769486,,0.00022509003601440576,0.2985596200801953,1.9415985277579573e-06,5.532746764773684e-05,5.20716631684553e-05,,1.0,0.004322515290343076
55854,4.512770137524559,,0.0003751500600240096,0.2888286921659985,1.1550365929177995e-07,8.690663384762558e-06,6.482299217154315e-05,0.6941630269628841,1.0,-0.00027504321158701087
51729,3.872298624754421,,0.000825330132052821,0.2773950506795429,0.00010176293128115688,5.458279627104151e-06,1.8393307604004807e-05,,1.0,-0.007858250952631433
8900,3.967910936476752,,0.00022509003601440576,0.2521186440677966,3.378073104912174e-06,2.0695052234473346e-05,6.455010435811801e-05,152.8309881898226,1.0,0.0006811999602760658
10078,4.210216110019647,,0.0005252100840336134,0.2960133259300389,3.6429310250408067e-06,1.6972046411495476e-05,7.470524143730175e-05,0.8162886629007549,1.0,0.00020958484847841412
8856,4.2488539620170265,,0.018457382953181268,0.3591871934458039,1.078898811976454e-05,1.4986823903302167e-05,2.0991265493369425e-05,0.4394896307562045,1.0,0.0010609371906598623
10461,4.14407334643091,0.42857142857142855,0.0009753901560624248,0.3000247619476397,7.274382111731135e-06,0.00012345397810310094,7.368137693782958e-05,0.3875744276023697,1.0,-7.847115476782177e-05
5208,4.066142763588736,,0.0006752701080432173,0.29367824956481503,0.0,0.0007906917152039287,6.792013552497929e-05,1.0180719115131942,1.0,0.0004060583432466261
50615,4.7635887360838245,,0.0012004801920768304,0.30115690527838035,1.9896677212141864e-05,0.0030810601108477065,4.831075301003682e-05,0.012177562325730465,1.0,0.0010347144832394484
57113,4.850687622789784,,0.0005252100840336134,0.2957768358447438,0.00017742493286145402,0.00010617079379994524,5.691363707718025e-05,0.1887172649992037,1.0,0.0007596712716524352
4100,4.171578258022266,,0.00015006002400960383,0.2576205663477336,4.2378736776168395e-05,0.00039369901574345327,1.636779933723679e-05,1.0180719115131942,1.0,0.00040605834324662654
23133,4.369351669941061,,0.008178271308523409,0.3250652423111631,0.0,0.00028197816123795463,3.113214836872655e-05,0.4818201960060747,1.0,-0.0005500864231740217
90288,4.9043876882776685,,0.00015006002400960383,0.21981791793112548,1.3038272882497094e-05,0.0004192367910073267,2.6234944077936225e-05,0.8854377672743642,1.0,-9.168107052900357e-05
79873,4.225278323510151,,0.004351740696278511,0.3341607120471355,4.602767853009714e-05,3.7282954278147605e-05,0.0005230079706747796,7.7187874005898465,1.0,-0.0011525198557464332
23534,4.511460379829732,0.06666666666666668,0.008928571428571428,0.33700819257611003,2.544318869834591e-06,0.0004437976220562122,0.00012111971809566121,0.2621238102637884,1.0,-0.0010088689613679824
80345,5.239685658153243,,0.00030012004801920766,0.2547790181985013,5.017349979935359e-07,0.0005580543901729366,1.8739547613955007e-05,0.7839924288418946,1.0,-0.0001833621410580071
60401,4.388998035363458,,0.0005252100840336134,0.27131341096001954,0.0,0.0010982376793174614,1.882975457591944e-05,0.5999269929195792,1.0,0.00010479242423920699
497661,4.0451866404715116,,0.0012755102040816323,0.2608372311485997,0.0,0.0035170372138173963,1.8202778574269752e-05,,1.0,-0.0033265444355796907
51078,4.54158480681074,,0.0006002400960384152,0.2522140640375445,5.329574053759298e-05,0.0002523241106020147,2.0405194399498e-05,0.13940552958784524,1.0,0.000471516706355221
5454,4.2239685658153245,,0.00015006002400960383,0.2575259883294045,2.123656726138517e-06,0.00017174720800480534,4.154812447004798e-05,0.4681221931418007,1.0,0.0007727826253626392
10484,4.321545514079896,,0.001875750300120048,0.295553830801641,1.5174602032024387e-05,0.0002186950409055348,7.559007867701152e-05,0.02069833341536661,1.0,0.0016110236138338946
1655,3.5762933857236407,,0.002400960384153661,0.3270594586635911,4.302565937686457e-07,0.0001079885014182534,1.5492312961732488e-05,,1.0,-0.0006673997684688705
55616,4.499672560576293,,0.0015756302521008402,0.31963930258771617,6.886087337849808e-07,0.0023238626584419267,3.0176575134054558e-05,0.3643572007873767,1.0,0.0002881545652972143
23025,4.686967910936477,0.16666666666666666,0.0003751500600240096,0.25337439641078285,2.100763082864511e-07,6.793034740283443e-07,5.942821814986695e-05,0.0668485808712113,1.0,0.0008519688532301829
10454,3.8238375900458417,,0.012304921968787514,0.3633984076780456,7.907154736344256e-06,0.030439027446006236,3.3603551242657596e-05,,1.0,-0.0017417435291662011
161176,4.660117878192534,,0.0032262905162064822,0.277400824210132,1.7955321517412554e-05,5.621608342049014e-05,0.0006391969355496978,0.8854377672743642,1.0,-9.168107052900357e-05
55799,5.533071381794368,,0.00022509003601440576,0.3017774255632288,4.452206209278741e-06,0.0019989549888217873,9.435670097965834e-05,0.05247689370012997,1.0,0.00056319777688423
8491,4.070726915520629,,0.002025810324129652,0.28070766638584665,3.218347484234325e-07,0.00020370410007271961,3.48907051146213e-05,2.254002769376572,1.0,-0.0004321826452246132
1974,3.8362802881466926,,0.0006752701080432173,0.2852861851962841,1.3240021683027403e-05,0.0007759933866524058,2.26973575930434e-05,,1.0,0.000314574083602479
83444,4.271774721676491,,0.008103241296518605,0.3265386123088985,0.00012678264631165129,9.118156618210888e-05,2.0479784357243697e-05,0.08757074214115443,1.0,-0.0018336214105800683
51070,4.425671250818597,,7.503001200480192e-05,0.25012667730130433,0.0,0.00046545092192558206,2.7519759563730328e-05,0.3643572007873767,1.0,0.00028815456529721317
2108,4.160445317616241,0.0641025641025641,0.0012755102040816323,0.304660891032528,0.0,0.0008189290803294058,9.70006664180575e-05,0.09777064078513642,1.0,0.0013373154072173867
54973,4.2449246889325485,,0.0056272509003601435,0.3280173262453239,5.302716636232702e-06,0.00029284108037007107,4.688253612897929e-05,2.7055769862543846,1.0,-0.0007989069273406258
415117,4.819253438113949,,0.0006752701080432173,0.2490423603714708,0.0004894266673872241,0.0002341002603083228,0.0002236165177335223,0.6941630269628841,1.0,-0.00027504321158701087
5159,3.8041912246234446,0.14423366455886782,0.0039765906362545025,0.28948111465867377,0.00016689158860551254,1.4733913121469793e-05,6.931005487320267e-05,3.463149109259448,1.0,0.004197179879397591
11171,3.9305828421741977,,0.0003751500600240096,0.23125639824406155,4.208877654701419e-05,2.1338238491746532e-05,9.987645871900308e-05,3.8489555415942944,1.0,0.002436251654037329
114805,5.629993451211527,,0.0013505402160864347,0.3061022943891964,0.0,0.00023958053928019288,1.4374730304122479e-05,0.05247689370012997,1.0,0.0005631977768842275
10159,4.815979043876883,,0.0005252100840336134,0.2768706635090781,0.00013824150211781295,0.0011606516920350256,1.4335010747632956e-05,0.246885969035216,1.0,0.0003798356358262201
167838,4.245579567779961,,0.001800720288115246,0.28812313545765056,3.857165999915496e-06,4.109603273650144e-05,0.0001422408603323621,8.566179046602542,1.0,-0.00031427886727519787
7525,3.824492468893255,,0.0025510204081632647,0.3225712764412605,0.0,0.0005149478546622965,8.74739895063665e-05,4.241056252291352,1.0,0.003300715349928982
4038,4.598559266535692,,0.002175870348139256,0.2918710581639804,0.0002098597961759091,1.4078152305908985e-05,4.609731238801923e-05,0.7839924288418946,1.0,-0.0001833621410580071
200916,4.8585461689587435,,0.005927370948379351,0.29552761702033303,8.921362300155696e-05,0.0004771018021382675,3.786492604117239e-05,0.7839924288418946,1.0,-0.0001833621410580071
114804,5.3189259986902435,,7.503001200480192e-05,0.2545114289533485,7.505552406163657e-05,4.4283112408760256e-08,7.214547772212238e-05,0.8854377672743642,1.0,-9.168107052900357e-05
3218,5.000654878847413,,0.0007503001200480191,0.2906743435400855,0.0,0.00023336142387399864,6.0235753108167186e-05,0.3643572007873767,1.0,0.00028815456529721306
9321,4.153896529142108,0.10714285714285714,0.0010504201680672268,0.2955472769203477,1.273333047611724e-06,0.0013097892414041519,4.9244730549327085e-05,0.3875744276023697,1.0,0.00048513554699796747
124808,5.544859201047807,,0.000825330132052821,0.26188791951583745,0.0,0.0014489819601423506,5.9188753899177566e-05,0.8854377672743642,1.0,-9.168107052900357e-05
207,3.5546823837590047,0.0502283105022831,0.006002400960384153,0.3256370788438516,0.0,0.0011215767992030334,2.4939504274502482e-05,,1.0,0.006707342468347925
2264,4.1735428945645054,,0.0009753901560624248,0.2858797537590356,0.0,4.082010053766422e-05,8.611217359097553e-05,1.3205683282663845,1.0,0.0006942129085438535
80727,4.308447937131629,,0.0003751500600240096,0.2892988929889299,1.031268265427282e-05,4.8059329162608915e-05,2.385154112046704e-05,0.6941630269628841,1.0,-0.00027504321158701087
54622,4.311067452521284,,0.0015006002400960385,0.31770398798598365,0.00029502384211412246,0.00015968445578185412,1.5058720299429855e-05,0.1425681043222625,1.0,-0.0014668971284640569
5265,4.338572364112639,,0.0007503001200480191,0.2493965307535413,0.0,6.285469119575862e-06,7.986561281444472e-05,2.9424665865141244,1.0,-0.0008905879978696262
2315,4.7341191879502285,0.0,7.503001200480192e-05,0.2438346139773143,4.182726917364487e-05,0.00032150150826023243,0.00010512202442027816,0.03235196150516551,1.0,0.0009436889023987516
84717,4.516044531761624,,0.000825330132052821,0.2956521739130435,7.4712344010330964e-06,6.5603772118228e-05,2.190632307831609e-05,0.7839924288418946,1.0,-0.0001833621410580071
4656,4.061558611656843,,7.503001200480192e-05,0.2332271725055122,2.391210398631681e-07,0.00017672597607807495,1.4186842370547825e-05,2.4803014247821817,1.0,0.0013753144633774875
9726,4.296660117878194,,0.00022509003601440576,0.26876386368219396,0.003192140093157389,9.662100139443391e-05,4.731281616129026e-05,0.5999269929195792,1.0,0.00010479242423920705
1017,3.5383104125736735,0.029766112878520087,0.0003751500600240096,0.29621727341423304,0.0,0.000419749462187494,2.479705896292421e-05,,1.0,-0.0015131686320310868
10011,4.232481990831697,,0.0011254501800720287,0.2880297365634387,0.00026809238731191387,5.113741346525938e-05,0.0001480790843511914,0.02069833341536661,1.0,0.0016110236138338887
1617,4.760314341846757,,0.0031512605042016803,0.3225712764412605,0.0003855752460354758,0.0001061733438708292,1.766589256649271e-05,0.9658166748886078,1.0,-0.00017025078734780045
1347,4.766863130320892,,0.0065276110444177655,0.3298928244350388,0.0001664034820692708,0.0007100355681519067,8.067962432963689e-05,0.6218132308676272,1.0,0.0005894204843046218
221120,4.531761624099541,,0.0003751500600240096,0.2408253979726433,0.0,7.302799643181132e-05,5.489885733099068e-05,0.4839456598975898,1.0,0.00019647349476821044
3357,4.795022920759659,,0.0015006002400960385,0.3036682615629984,0.0,0.00033650613520106414,1.4367299352608206e-05,0.3643572007873767,1.0,0.00028815456529721474
55288,5.108055009823183,,7.503001200480192e-05,0.2714405001934788,0.0,8.647896158741941e-05,0.00013703777497407911,0.7839924288418946,1.0,-0.0001833621410580071
11277,4.328749181401442,0.3611111111111111,0.00022509003601440576,0.25418136740726616,0.0005156441052622309,3.4862414292769324e-06,2.6593202869243422e-05,0.10553978177090037,1.0,0.0010487469378079588
54815,4.223313686967911,,0.0012755102040816323,0.2902944763896149,0.00011522268651988233,5.505780436078186e-07,0.00017117646396767576,1.133200367362723,1.0,-0.0006286561399928086
79583,4.6339227242960055,,0.00015006002400960383,0.28066628761555795,1.5178737611301486e-05,4.249851894253783e-09,0.00011864111255537124,0.6941630269628841,1.0,-0.00027504321158701087
54107,4.2141453831041265,,7.503001200480192e-05,0.21965489394663545,2.4798344917414886e-06,0.00034481035547969595,1.4247527600728837e-05,0.04760852152330288,1.0,-0.0022920267632250808
23223,4.300589390962672,,0.00030012004801920766,0.2785662033650329,4.5340366273018207e-07,0.0005104358576956851,3.376204783470388e-05,0.5441868518763193,1.0,-0.0004584053526450171
2898,4.175507531106745,,0.00015006002400960383,0.2777418884281159,0.0,0.001072375118028448,0.0001302417680403354,2.532533222901236,1.0,3.933406113062528e-05
5149,4.712508185985593,,0.000900360144057623,0.2626828018447712,4.8818378167137646e-06,5.264667731776042e-05,1.4335010747632956e-05,2.4158835081016936,1.0,-0.0006155447862826046
26747,4.261951538965292,,0.006602641056422568,0.3475449164254609,4.28286787193403e-06,2.581791712251273e-05,7.589747234154304e-05,0.4839456598975898,1.0,0.00019647349476821112
8665,3.8984937786509497,,0.0004501800720288115,0.2729022482493141,4.57742974604394e-06,0.0001482175070305047,7.372161954160268e-05,102.37050854405324,1.0,0.0003930453949788495
5031,4.692206941715782,,0.000900360144057623,0.2957965289182831,1.0967684286231282e-05,0.04236027422415989,0.000127896536268307,0.6941630269628841,1.0,-0.00027504321158701087
100129842,4.736738703339882,,0.0015006002400960385,0.30268207934957875,0.0,0.0003880938818013325,0.00018007629714246646,0.8854377672743642,1.0,-9.168107052900357e-05
51061,4.424361493123771,,0.0009753901560624248,0.3095503530286139,2.0020480457690524e-05,0.0030420682028145084,4.8288026701490996e-05,0.1887172649992037,1.0,0.0006679902011234405
94241,4.413228552717747,0.0,7.503001200480192e-05,0.25112107623318386,0.00024348880745824765,0.00012083296039759108,0.00010423704073310544,0.13940552958784524,1.0,0.00047183507311096594
2672,4.254747871643746,,0.0012755102040816323,0.3172577957629136,2.9924274784652165e-05,4.56298195794796e-05,6.038342627023471e-05,0.03623060562692902,1.0,0.0012311879780076529
57541,4.3339882121807465,,0.0014255702280912366,0.31357786509187585,0.003070524044173558,3.0795311668182486e-05,6.591226524672628e-05,0.16356130493870386,1.0,0.0009561447664206509
57143,5.201047806155862,,0.00022509003601440576,0.2787001798335494,0.0013919712911893453,0.00043299429618214096,0.00015143919889239868,0.8854377672743642,1.0,-9.168107052900357e-05
7074,3.940406024885396,0.17980295566502466,0.0011254501800720287,0.30818322658219066,0.00025133984687836133,5.1767615444024046e-05,4.346781137393756e-05,0.5614711712981069,1.0,0.0011817235424127135
51582,4.730844793713163,,0.00015006002400960383,0.2589268368496717,0.0,5.617462982575174e-06,1.4420429574362272e-05,0.03235196150516551,1.0,0.000943033412710441
4142,5.154551407989522,,0.0014255702280912366,0.2720499683615358,0.00018871924564292463,0.005049953148883932,2.075295964933478e-05,0.05247689370012997,1.0,0.0005631977768842321
6904,4.263916175507531,,0.00022509003601440576,0.1794630113376242,0.00013425832768844872,1.406291411516058e-06,1.7807107046582384e-05,1.0261920006271958,1.0,-0.0003536129284058072
65993,4.261296660117877,,0.0003751500600240096,0.2876257067633476,9.831991217858652e-05,0.0003014938483054964,6.0933974233107044e-05,134.16079242120304,1.0,-0.00415177247578315
4139,4.123117223313687,,0.00022509003601440576,0.22184124236422045,1.882916643840064e-07,0.009871495698120052,1.9263224751995906e-05,1.9042616074551952,1.0,-0.00034050157469560263
3925,3.842829076620825,,0.01733193277310924,0.3682276557535572,4.9349346324847704e-05,6.421502803055888e-05,2.2105891611429354e-05,0.2713800497634122,1.0,0.002789864582443164
6514,4.344466273739358,0.3,0.0013505402160864347,0.3180451486660621,0.0,0.017826752360560746,2.494637843315708e-05,0.118394837240982,1.0,0.0007602534931058276
5358,3.9927963326784544,,0.0010504201680672268,0.2880484114977307,5.084518833660581e-05,4.411805096575703e-06,7.001452883812495e-05,0.006511088092555082,1.0,0.0020825403201890896
152007,4.807465618860512,,0.00015006002400960383,0.2306361182252371,3.884626221851132e-05,0.0006911592044654343,2.7446715175642623e-05,0.7839924288418946,1.0,-0.0001833621410580071
58494,4.5612311722331365,,0.005027010804321728,0.3379224664689029,0.001411790849596605,7.559420508661968e-05,4.08276495709049e-05,0.5999269929195792,1.0,0.00010479242423920695
64397,4.124426981008513,,0.00015006002400960383,0.27008186755288965,0.0,4.950150451138498e-05,7.018577568917379e-05,0.6584615820833334,1.0,0.00030126591900742235
161742,4.3189259986902435,,0.0010504201680672268,0.2933808800545907,0.0,0.0032543709658850767,1.7654775622495637e-05,0.9658166748886078,1.0,-0.00026193185787680613
51330,4.4106090373280935,,7.503001200480192e-05,0.2402826855123675,0.00018939403695631608,0.00025449536630895244,8.21251725693071e-05,0.7082827927115789,1.0,1.3111353710211215e-05
25923,4.43811394891945,,0.0005252100840336134,0.2809502729821455,0.0,0.0009802963811510212,2.462398523438545e-05,0.8854377672743642,1.0,-9.168107052900357e-05
25977,4.6313032089063535,,0.00022509003601440576,0.253852160828905,9.396177980004256e-08,0.0006362590356371796,4.549687960020907e-05,0.13940552958784524,1.0,0.00047151670635522117
2287,3.9587426326129664,,7.503001200480192e-05,0.24604932801654114,5.291334282448111e-07,0.000233011493482516,0.00021236803894184267,0.3420497763321013,1.0,0.0007727826253626428
27129,4.272429600523903,,0.0021008403361344537,0.32225150511376,3.139920131513456e-06,0.0001928577530479105,0.00029859097161983813,0.5148018438704899,1.0,0.000392946989536422
3921,3.874918140144073,,7.503001200480192e-05,0.203779585346462,8.273884525282481e-05,0.0003181923146861275,1.4430856773170777e-05,,1.0,-0.0006676949847961443
10158,4.7511460379829735,,0.0011254501800720287,0.3129373092275182,0.0010197417563305696,0.00014193583944834752,4.321635306161235e-05,0.6941630269628841,1.0,-0.00027504321158701087
6770,4.4833005893909625,0.0,0.0012004801920768304,0.2847011577733157,0.001084297745073274,7.250426938791147e-05,3.5078197735873755e-05,0.7082827927115789,1.0,1.3234827268137805e-05
1487,3.899803536345776,,0.00015006002400960383,0.2458949854248921,0.00018122245492163235,0.00013780811764638236,2.1155854689226724e-05,2.5114801380928578,1.0,0.005213004882770315
6897,3.93909626719057,,7.503001200480192e-05,0.27154557678986185,0.00041489317433569817,1.3815018310252148e-05,5.9366020028252366e-05,4309.227952362097,1.0,-0.00039275017865156737
5875,4.968565815324165,,0.00015006002400960383,0.2499062476561914,3.1503882354181906e-05,0.00013817106417511523,0.00010257047481134956,0.7839924288418946,1.0,-0.0001833621410580071
91653,4.367387033398821,,0.0007503001200480191,0.3191341618178771,0.0,6.828002348391123e-05,5.3155311162281456e-05,0.2785239422503635,1.0,0.0005763091305944247
130940,4.464309102815979,,0.00015006002400960383,0.2803710793697541,8.651048875931487e-06,6.9622159086783215e-06,2.5311876140650565e-05,0.5999269929195792,1.0,0.00010479242423920744
171425,4.228552717747217,,0.0005252100840336134,0.2708062418725617,2.6910926255688116e-06,0.02496765735103053,4.9514972118679026e-05,0.9658166748886078,1.0,-0.000261931857876806
9230,4.337917485265226,,0.0010504201680672268,0.3006609668614225,1.165251925293047e-05,0.0004471382826765137,4.764238686245913e-05,0.10553978177090037,1.0,0.0010478258369496529
345757,4.935821872953504,,0.0011254501800720287,0.3009257168661097,9.5091517913277e-06,0.0038719774028187375,0.000392450623088219,0.8854377672743642,1.0,-9.168107052900357e-05
153090,4.261296660117877,0.14285714285714285,0.0019507803121248497,0.30835434837933506,3.6533147823953834e-06,0.00016017159349976108,3.598182587805461e-05,0.03623060562692902,1.0,0.0012321448347472465
284695,4.000654878847413,,7.503001200480192e-05,0.25779995744598544,5.942546327458685e-05,0.050500073690978683,0.00019097246776566848,,1.0,-0.00695455160105161
79090,4.575638506876229,,7.503001200480192e-05,0.2466914690802747,1.1074852882591059e-06,0.00027670365692197943,4.5896396560098706e-05,0.9658166748886078,1.0,-0.0002619318578768066
6576,4.24950884086444,,0.00015006002400960383,0.2563372696849637,1.1230810809273826e-05,0.00031914886026579377,0.00017484413012930326,0.1887172649992037,1.0,0.0006679902011234463
51400,4.488539620170268,,0.0004501800720288115,0.2510170257646527,3.541795361438471e-05,0.0025320098459202236,0.00047574180071777335,0.3643572007873767,1.0,0.0002881545652972123
7707,4.028814669286182,,0.00015006002400960383,0.2558795860771402,5.201807119617822e-07,0.00040567349014887456,2.8481376522269032e-05,0.0007790138795049091,1.0,0.003313728298196786
4077,4.055009823182711,,0.0006752701080432173,0.2518756496267599,3.798336586266373e-08,0.00013818929959143146,3.407003720934016e-05,2.7055769862543846,1.0,-0.0007989069273406206
10457,4.512115258677144,,7.503001200480192e-05,0.2176390862032365,3.3492702466364697e-05,1.1877096597483366e-05,2.7089976202978822e-05,0.246885969035216,1.0,0.0003798356358262185
54959,4.512115258677144,,7.503001200480192e-05,0.2397208532681032,0.0,5.174932403520504e-07,0.00033207458234534633,0.13940552958784524,1.0,0.0004715167063552209
7784,5.080550098231827,,0.00015006002400960383,0.2744137206860343,1.4479050997582568e-06,1.8956513801933786e-07,2.5870640613787492e-05,0.7839924288418946,1.0,-0.0001833621410580071
54554,4.3686967910936465,,0.0013505402160864347,0.3014907141402945,1.776708960715536e-05,1.7384142072463963e-05,1.796861284818012e-05,0.8924576671161474,1.0,-0.00017025078734780058
2192,4.206286836935167,0.21428571428571427,0.0004501800720288115,0.2794891689558999,2.1882781354103242e-06,7.700245397653429e-16,2.1451776551566206e-05,0.5798514554122242,1.0,0.0006040614306429572
5422,4.0870988867059586,,0.0004501800720288115,0.2443173485848365,5.7734316465424693e-05,0.00024062358652371334,5.503560031387722e-05,23.22627885055803,1.0,-0.0014144517136232314
521,4.206286836935167,,0.00030012004801920766,0.2996268153410368,0.0,0.00032563740129231653,0.00042113824070151367,1.0631419930517922,1.0,-0.00127042363369583
7088,3.802881466928618,,0.0032262905162064822,0.3110893261442943,4.6082160176635465e-07,2.9847995373590088e-05,3.538757262431089e-05,,1.0,0.0005896172951894926
6102,4.839554682383759,,0.0006752701080432173,0.29797889465211946,1.2615662072715955e-05,0.0017898480931310484,0.0007892369418469934,0.7839924288418946,1.0,-0.0001833621410580071
51499,4.311067452521284,,0.00022509003601440576,0.23533150878432066,0.00011917479373650416,2.8775175462479717e-06,2.0518890645495898e-05,0.246885969035216,1.0,0.00037983563582622037
55861,4.776031434184676,,0.0006002400960384152,0.2885535517114464,2.969583362493468e-06,2.448488540507691e-05,0.000100500284329022,0.7839924288418946,1.0,-0.0001833621410580071
2649,4.64702030124427,,0.005402160864345739,0.33548127265404754,6.415628340330915e-05,0.0001623821739851868,1.7346408601647986e-05,0.5441868518763193,1.0,-0.0003667242821160142
3046,5.200392927308448,,0.0013505402160864347,0.3221891846157565,1.1843499695998902e-05,0.04062090540940538,3.5791328492437045e-05,0.05247689370012997,1.0,0.000563197776884228
10434,4.329404060248853,,0.0012755102040816323,0.30349538881931004,0.00015103264952627592,0.00034987945076344734,2.8176719409221044e-05,0.5999269929195792,1.0,0.00019647349476821066
79577,4.070726915520629,0.05867346938775511,0.004201680672268907,0.2835624015999319,0.00018605220985368272,0.00028538919761860035,0.00017582452689877457,48.47578258954277,1.0,-0.001304656214330733
164127,4.4158480681074,,0.0011254501800720287,0.2900607194933513,0.0,2.7498664161549034e-09,1.4454373098544572e-05,0.2621238102637884,1.0,-0.0010084917758190334
1270,4.222658808120498,,0.0006002400960384152,0.2822891515228534,0.0,3.382181806108952e-07,0.00015419091039027373,0.036464532551483964,1.0,0.001899178179131096
10563,4.638506876227899,,0.0005252100840336134,0.28146051992482,0.00020094536678774087,0.00012717028490052555,2.7342169309410252e-05,0.2785239422503635,1.0,0.0005763091305944294
27229,4.131630648330058,,0.0004501800720288115,0.2835141459263986,0.0,0.00029161035787322854,0.00012264118856158257,7.304320181819757,1.0,-0.0010608387852174199
6736,4.22724296005239,,7.503001200480192e-05,0.25012667730130433,6.0377206190991284e-05,6.417654986423836e-05,0.00021573007910065538,0.2785239422503635,1.0,0.0006679902011234418
55080,4.517354289456451,,0.0005252100840336134,0.2875512405609493,9.330381966412927e-06,0.00349242488872916,2.130488230379377e-05,0.5441868518763193,1.0,-0.0004584053526450171
9992,4.948264571054356,0.0,0.0003751500600240096,0.2833333333333333,0.0,2.2809318748460682e-05,5.32292259174086e-05,0.0027502181514151825,1.0,0.0011271430678685078
51377,4.106090373280944,,0.0012755102040816323,0.3110022167775056,3.2113162898172106e-05,0.00011797290215708755,2.9432819750298108e-05,32.98271298409204,1.0,-0.0023312624189132897
1312,4.2599869024230514,,0.003751500600240096,0.3384802925639984,9.164902414572096e-05,0.00011757646287424012,1.4311027599863449e-05,2.7055769862543846,1.0,-0.0007989069273406227
57616,4.236411263916176,,0.0019507803121248497,0.30391754457974185,0.0,1.2109048913097387e-05,1.7724503289096405e-05,0.1425681043222625,1.0,-0.0014668971284640569
126792,5.592010478061559,,0.0012004801920768304,0.3084114312160129,4.0727648764096066e-05,0.0004849146540292375,1.792946964846507e-05,0.6146202577769075,1.0,-0.0003667242821160142
285346,4.910281597904388,,0.006752701080432172,0.33860928330072915,3.113288628035858e-06,0.00014824231993040263,1.4897681030648526e-05,0.6146202577769075,1.0,-0.0003667242821160142
2011,3.971185330713818,,0.001725690276110444,0.32452701551048235,3.751580747621211e-05,9.696281492748164e-05,9.738470423906127e-05,44.796003766573456,1.0,-0.0011262971483260206
79047,4.522593320235757,,0.00030012004801920766,0.25562438865340725,2.599811072274313e-06,1.435302614790211e-05,0.00010993085543385938,0.1887172649992037,1.0,0.0006679902011234448
5899,4.4400785854616895,,0.00015006002400960383,0.2363539634687001,0.00039962535291480515,3.3435284043088516e-05,2.3707703834240617e-05,0.23206951845775114,1.0,-0.0011001728463480435
27122,4.482645710543549,,0.0007503001200480191,0.2979122893289821,1.6696094615772662e-05,0.0007294057591466468,2.3805290316585764e-05,0.3643572007873767,1.0,0.0002881545652972134
23099,4.2475442043222005,,0.00015006002400960383,0.26066888323880305,1.3522418159931394e-07,3.5150478817192696e-05,2.104684006696556e-05,0.07752336643456041,1.0,-0.0018336214105800683
25832,4.895219384413884,,0.0004501800720288115,0.2498968762890464,1.2138277137853992e-06,1.4213527119472367e-05,1.8077400802579504e-05,0.8854377672743642,1.0,-9.168107052900357e-05
9322,4.011132940406025,,0.0010504201680672268,0.3025309272500284,0.0,7.573564618986918e-08,2.906136265202414e-05,0.008579847500250834,1.0,0.0033268396519070226
2151,4.061558611656843,,0.00022509003601440576,0.25413290113452186,0.008476616359507954,4.330293317954448e-05,0.0001653785272149912,1.1636945462317638,1.0,2.6222707420416392e-05
84859,4.3117223313686965,,0.0006002400960384152,0.2932324210155769,0.00039394078744651404,1.0488809655029758e-05,5.4508556695737015e-05,0.3643572007873767,1.0,0.00028815456529721317
64800,4.390307793058284,,0.003301320528211284,0.3277914412198721,0.00030009752831874865,0.00043247858864014615,3.0509672123645415e-05,0.03235196150516551,1.0,0.0009430334127104428
139793,4.974459724950884,,0.0005252100840336134,0.2804418726985797,0.0,3.515400003434334e-08,0.00016159240030334563,0.7839924288418946,1.0,-0.0001833621410580071
123722,4.273739358218728,,0.00030012004801920766,0.2521138749645323,0.00022946228468968745,0.0002789946206083933,1.4552954836009742e-05,18.066533152936817,1.0,-0.0011394085020362207
